retired_concept_id	active_concept_id	association
145023002	167796003	SAME_AS
145029003	274735009	REPLACED_BY
145037006	315220002	SAME_AS
145038001	315221003	SAME_AS
145039009	315222005	SAME_AS
145052004	167824001	SAME_AS
145056001	167828003	SAME_AS
145057005	300361008	SAME_AS
145058000	300364000	SAME_AS
145061004	167833004	SAME_AS
145063001	167835006	SAME_AS
145066009	365660005	REPLACED_BY
145069002	167841004	SAME_AS
145070001	167842006	SAME_AS
145071002	365671006	REPLACED_BY
145074005	167846009	SAME_AS
145075006	167847000	SAME_AS
145076007	365442000	REPLACED_BY
145078008	167850002	SAME_AS
145079000	167851003	SAME_AS
145080002	167850002	REPLACED_BY
145091009	167863008	SAME_AS
145108005	167881006	SAME_AS
145109002	167882004	SAME_AS
145110007	269909003	SAME_AS
145111006	167884003	SAME_AS
145115002	167888000	SAME_AS
145116001	167889008	SAME_AS
145120002	167893002	SAME_AS
145121003	167893002	REPLACED_BY
145124006	167897001	SAME_AS
145126008	167899003	SAME_AS
145128009	167901007	SAME_AS
145129001	167902000	SAME_AS
145130006	167903005	SAME_AS
145131005	167904004	SAME_AS
145132003	167899003	REPLACED_BY
145139007	167911000	SAME_AS
145148002	167920009	SAME_AS
145149005	167921008	SAME_AS
145150005	167922001	SAME_AS
145151009	167923006	SAME_AS
145152002	365835008	REPLACED_BY
145155000	70918005	REPLACED_BY
145156004	167928002	SAME_AS
145157008	167929005	SAME_AS
145158003	365834007	REPLACED_BY
145161002	167933003	SAME_AS
145162009	167934009	SAME_AS
145163004	167935005	SAME_AS
145167003	167939004	SAME_AS
145168008	167940002	SAME_AS
145169000	167941003	SAME_AS
145170004	365838005	REPLACED_BY
145176005	167948009	SAME_AS
145180000	167952009	SAME_AS
145181001	167953004	SAME_AS
145182008	167954005	SAME_AS
145186006	167958008	SAME_AS
145187002	167959000	SAME_AS
145191007	167963007	SAME_AS
145192000	167964001	SAME_AS
145196002	167969006	SAME_AS
145197006	167970007	SAME_AS
145198001	167971006	SAME_AS
145199009	167972004	SAME_AS
145200007	167973009	SAME_AS
145202004	167975002	SAME_AS
145204003	167977005	SAME_AS
145205002	167975002	REPLACED_BY
145213001	167986000	SAME_AS
145218005	167991004	SAME_AS
145219002	8955008	SAME_AS
145220008	270031000	SAME_AS
145222000	43516009	SAME_AS
145226002	167997000	SAME_AS
145227006	167998005	SAME_AS
145228001	167999002	SAME_AS
145241002	168011000	SAME_AS
145245006	168015009	SAME_AS
145246007	168016005	SAME_AS
145247003	168017001	SAME_AS
145251001	168021008	SAME_AS
145252008	168022001	SAME_AS
145253003	168023006	SAME_AS
145258007	168028002	SAME_AS
145259004	365830003	REPLACED_BY
145302001	168072004	SAME_AS
145303006	168073009	SAME_AS
145304000	168074003	SAME_AS
145305004	168075002	SAME_AS
145306003	168076001	SAME_AS
145307007	168077005	SAME_AS
145308002	168078000	SAME_AS
145309005	168079008	SAME_AS
145321009	249134008	SAME_AS
145322002	168092006	SAME_AS
145326004	168096009	SAME_AS
145331002	168101009	SAME_AS
145340003	168109006	SAME_AS
145343001	441849003	SAME_AS
145348005	168117003	SAME_AS
145349002	168118008	SAME_AS
145354006	168123008	SAME_AS
145356008	168125001	SAME_AS
145402002	168173006	SAME_AS
145404001	168175004	SAME_AS
145417003	168188001	SAME_AS
145419000	168190000	SAME_AS
145427009	168197002	SAME_AS
145429007	168201002	SAME_AS
145430002	168202009	SAME_AS
145434006	168208008	SAME_AS
145443002	168216004	SAME_AS
145457000	270892009	SAME_AS
145460007	365690003	REPLACED_BY
145484004	168258001	SAME_AS
145485003	168260004	SAME_AS
145486002	168261000	SAME_AS
145487006	168262007	SAME_AS
145488001	365703004	REPLACED_BY
145495005	168271003	SAME_AS
145498007	168276008	SAME_AS
145510004	168288005	SAME_AS
145514008	269943007	SAME_AS
145515009	269944001	SAME_AS
145516005	269945000	SAME_AS
145518006	168302007	SAME_AS
145519003	269942002	REPLACED_BY
145521008	168305009	SAME_AS
145524000	168308006	SAME_AS
145526003	168310008	SAME_AS
145552009	168352003	SAME_AS
145554005	168354002	SAME_AS
145556007	168358004	SAME_AS
145557003	269950006	REPLACED_BY
145558008	168123008	REPLACED_BY
145568003	168123008	REPLACED_BY
145570007	168378007	SAME_AS
145574003	168382009	SAME_AS
145577005	168385006	SAME_AS
145579008	312210001	SAME_AS
145590003	309198006	SAME_AS
145594007	168402006	SAME_AS
145598005	168406009	SAME_AS
145599002	168407000	SAME_AS
145600004	168408005	SAME_AS
145602007	168410007	SAME_AS
145604008	50110003	SAME_AS
145607001	168414003	SAME_AS
145609003	168416001	SAME_AS
145610008	168417005	SAME_AS
145611007	168418000	SAME_AS
145614004	168421003	SAME_AS
145615003	168422005	SAME_AS
145616002	168423000	SAME_AS
145617006	168424006	SAME_AS
145618001	310841002	SAME_AS
145619009	310842009	SAME_AS
145620003	168414003	REPLACED_BY
145621004	168428009	SAME_AS
145632004	168428009	REPLACED_BY
145636001	168443006	SAME_AS
145641009	168448002	SAME_AS
145647008	168453007	SAME_AS
145649006	168455000	SAME_AS
145652003	168458003	SAME_AS
145663000	168470004	SAME_AS
145664006	168471000	SAME_AS
145665007	168472007	SAME_AS
145670000	168477001	SAME_AS
145671001	310437009	SAME_AS
145673003	310439007	SAME_AS
145674009	310440009	SAME_AS
145675005	250440009	SAME_AS
145688008	168539009	REPLACED_BY
145689000	1295421002	REPLACED_BY
145690009	1295423004	REPLACED_BY
145692001	1295418004	REPLACED_BY
145694000	168501001	SAME_AS
145724003	168531007	SAME_AS
145725002	168532000	SAME_AS
145726001	168533005	SAME_AS
145727005	168534004	SAME_AS
145728000	443912003	REPLACED_BY
145732006	168539009	SAME_AS
145735008	168542003	SAME_AS
145739002	168546000	SAME_AS
145747002	168551006	SAME_AS
145752007	168556001	SAME_AS
145766002	168572009	SAME_AS
145778003	1295212001	REPLACED_BY
145787007	168604000	SAME_AS
145789005	1290937002	REPLACED_BY
145797003	1290590007	REPLACED_BY
145811009	168640003	SAME_AS
145836003	168688000	SAME_AS
145846001	1295435000	REPLACED_BY
145850008	168704006	SAME_AS
145857006	1290424008	REPLACED_BY
145861000	1306637009	REPLACED_BY
145867001	168721002	SAME_AS
145873000	1290824001	REPLACED_BY
145879001	1295419007	REPLACED_BY
145880003	1290959000	REPLACED_BY
145881004	1290960005	REPLACED_BY
145885008	168738003	SAME_AS
145897009	168750009	SAME_AS
145904006	168757007	SAME_AS
14592006	42357009	REPLACED_BY
145924005	168777000	SAME_AS
145944004	1339044001	REPLACED_BY
145951008	168797005	SAME_AS
145962008	1366551006	REPLACED_BY
145964009	168808000	SAME_AS
145980004	168824004	SAME_AS
145985009	168829009	SAME_AS
145990007	168834008	SAME_AS
145995002	168840001	SAME_AS
146007008	168852008	SAME_AS
146017003	168857002	SAME_AS
146028004	1295425006	REPLACED_BY
146030002	1295501000	REPLACED_BY
146048006	1343407001	REPLACED_BY
146055008	1343410008	REPLACED_BY
14608006	206292002	SAME_AS
146082000	168911003	SAME_AS
146087006	168916008	SAME_AS
1461000119109	1254973007	REPLACED_BY
146104003	168929008	SAME_AS
146116009	168933001	SAME_AS
146118005	168935008	SAME_AS
146124004	168937000	SAME_AS
146126002	168939002	SAME_AS
146138006	168943003	SAME_AS
146145006	168948007	SAME_AS
146158007	168953002	SAME_AS
146166003	168957001	SAME_AS
146170006	168961007	SAME_AS
146177009	168966002	SAME_AS
146203001	1336191007	REPLACED_BY
146212004	313197001	SAME_AS
14624007	22220005	SAME_AS
146250005	169030006	SAME_AS
146261002	169043006	SAME_AS
146272007	168542003	REPLACED_BY
146284009	129679001	SAME_AS
146301002	169083003	SAME_AS
146323003	1295404006	REPLACED_BY
14641009	210457009	REPLACED_BY
146440006	169222003	SAME_AS
146451006	370383002	SAME_AS
146452004	370382007	SAME_AS
146453009	370381000	SAME_AS
146473004	169255008	SAME_AS
146481003	169261006	SAME_AS
14649006	125645008	REPLACED_BY
146512003	313196005	SAME_AS
146687007	169449001	SAME_AS
146691002	737288007	REPLACED_BY
146692009	243819008	REPLACED_BY
146693004	243820002	REPLACED_BY
146696007	169458008	SAME_AS
146697003	169459000	SAME_AS
146698008	169460005	SAME_AS
146699000	169461009	SAME_AS
146700004	169462002	SAME_AS
146701000	169463007	SAME_AS
146704008	169468003	SAME_AS
146705009	169469006	SAME_AS
146706005	169470007	SAME_AS
146707001	169471006	SAME_AS
146708006	789537001	REPLACED_BY
146709003	268459005	SAME_AS
146712000	312081001	SAME_AS
146713005	169477005	SAME_AS
146714004	105011000119105	SAME_AS
146715003	169479008	SAME_AS
146716002	169480006	SAME_AS
146717006	169481005	SAME_AS
146718001	169482003	SAME_AS
146719009	169483008	SAME_AS
146720003	169484002	SAME_AS
146721004	169485001	SAME_AS
146723001	169487009	SAME_AS
146724007	169488004	SAME_AS
146725008	169489007	SAME_AS
146726009	169490003	SAME_AS
146729002	169496009	SAME_AS
146730007	169497000	SAME_AS
146731006	169498005	SAME_AS
146732004	169499002	SAME_AS
146733009	169500006	SAME_AS
146734003	169501005	SAME_AS
146735002	243819008	REPLACED_BY
146737005	169505001	SAME_AS
146738000	169506000	SAME_AS
146739008	169507009	SAME_AS
146740005	169508004	SAME_AS
146744001	169511003	SAME_AS
146745000	243821003	REPLACED_BY
146746004	169513000	SAME_AS
146749006	169516008	SAME_AS
146750006	243825007	REPLACED_BY
146751005	268464009	SAME_AS
146754002	169520007	SAME_AS
146755001	169521006	SAME_AS
146756000	169522004	SAME_AS
146757009	169523009	SAME_AS
146758004	169524003	SAME_AS
146759007	243822005	REPLACED_BY
146760002	268466006	SAME_AS
146762005	169530003	SAME_AS
146763000	169531004	SAME_AS
146764006	169532006	SAME_AS
146765007	169533001	SAME_AS
146767004	84065002	SAME_AS
146768009	169535008	SAME_AS
146769001	169536009	SAME_AS
146770000	169537000	SAME_AS
146771001	169538005	SAME_AS
146772008	169539002	SAME_AS
146773003	243824006	REPLACED_BY
146776006	169516008	SAME_AS
146777002	169544009	SAME_AS
146778007	169545005	SAME_AS
146779004	243825007	REPLACED_BY
146781002	169548007	SAME_AS
146783004	169550004	SAME_AS
146784005	169551000	SAME_AS
146786007	169556005	SAME_AS
146787003	268463003	SAME_AS
146790009	77386006	SAME_AS
146791008	169560008	SAME_AS
146792001	169561007	SAME_AS
146793006	169562000	SAME_AS
146794000	169563005	SAME_AS
146795004	169564004	SAME_AS
146796003	169565003	SAME_AS
146797007	169566002	SAME_AS
146798002	169567006	SAME_AS
146800009	169568001	SAME_AS
146801008	169569009	SAME_AS
146802001	77386006	REPLACED_BY
146809005	169578003	SAME_AS
146811001	102878001	REPLACED_BY
146812008	169581008	SAME_AS
146813003	169582001	SAME_AS
146814009	169583006	SAME_AS
146815005	169584000	SAME_AS
146816006	169585004	SAME_AS
146817002	169578003	REPLACED_BY
146818007	169587007	SAME_AS
146819004	169588002	SAME_AS
146820005	169589005	SAME_AS
146821009	169587007	REPLACED_BY
146822002	169591002	SAME_AS
146823007	169592009	SAME_AS
146824001	169593004	SAME_AS
146825000	169594005	SAME_AS
146826004	169595006	SAME_AS
146827008	169591002	REPLACED_BY
146828003	169597003	SAME_AS
146829006	169598008	SAME_AS
146830001	276445008	REPLACED_BY
146834005	169604006	SAME_AS
146835006	169605007	SAME_AS
146836007	276445008	REPLACED_BY
146837003	169607004	SAME_AS
146839000	169609001	SAME_AS
146840003	169607004	SAME_AS
146841004	169611005	SAME_AS
146842006	169607004	REPLACED_BY
146843001	169613008	SAME_AS
146844007	169614002	SAME_AS
146845008	169615001	SAME_AS
146846009	169616000	SAME_AS
146847000	310248000	SAME_AS
146848005	169613008	REPLACED_BY
146850002	169620001	SAME_AS
146851003	169621002	SAME_AS
146856008	169625006	SAME_AS
146863008	169632002	SAME_AS
146866000	169635000	SAME_AS
146868004	169637008	SAME_AS
146869007	169638003	SAME_AS
146870008	169632002	REPLACED_BY
146877006	169646002	SAME_AS
146880007	169649009	SAME_AS
146881006	169650009	SAME_AS
146882004	169651008	SAME_AS
146884003	169653006	SAME_AS
146888000	169657007	SAME_AS
146891000	169660000	SAME_AS
146892007	169661001	SAME_AS
146893002	169662008	SAME_AS
146896005	169665005	SAME_AS
146898006	169667002	SAME_AS
146917001	169686005	SAME_AS
146918006	169687001	SAME_AS
146919003	169688006	SAME_AS
146924000	169693009	SAME_AS
146925004	169694003	SAME_AS
146926003	169695002	SAME_AS
146927007	169696001	SAME_AS
146930000	169699008	SAME_AS
146934009	169704000	SAME_AS
146935005	169705004	SAME_AS
146938007	169708002	SAME_AS
146939004	169709005	SAME_AS
146965000	169733004	SAME_AS
146966004	169734005	REPLACED_BY
146967008	268471004	SAME_AS
146968003	90968009	SAME_AS
146969006	90968009	SAME_AS
146984002	240301009	SAME_AS
146986000	169754006	SAME_AS
146988004	169756008	SAME_AS
146990003	169758009	SAME_AS
146992006	243833008	REPLACED_BY
147001	876815007	REPLACED_BY
147004008	169773005	SAME_AS
147005009	169774004	SAME_AS
147006005	169775003	SAME_AS
147011007	444020006	SAME_AS
147013005	444136005	SAME_AS
147016002	58703003	SAME_AS
147023001	169793002	SAME_AS
147024007	169794008	SAME_AS
147025008	169795009	SAME_AS
147026009	169796005	SAME_AS
147027000	169797001	SAME_AS
147029002	310580002	SAME_AS
147031006	310585007	SAME_AS
147032004	310586008	SAME_AS
147035002	313178001	SAME_AS
147036001	313179009	SAME_AS
147037005	313180007	SAME_AS
147038000	46230007	SAME_AS
147042002	169813005	SAME_AS
147043007	169814004	SAME_AS
147044001	169815003	SAME_AS
147046004	169817006	SAME_AS
147047008	169818001	SAME_AS
147057009	169826009	SAME_AS
147058004	169827000	SAME_AS
147059007	169828005	SAME_AS
147060002	169829002	SAME_AS
147061003	169830007	SAME_AS
147062005	169831006	SAME_AS
147063000	169832004	SAME_AS
147064006	169833009	SAME_AS
147065007	169834003	SAME_AS
147067004	3950001	SAME_AS
147083004	57891003	SAME_AS
147084005	16207008	SAME_AS
147087003	1268668007	REPLACED_BY
147088008	1268666006	REPLACED_BY
147089000	1268667002	REPLACED_BY
147090009	310530008	SAME_AS
147093006	169860002	SAME_AS
147099005	169866008	SAME_AS
147100002	169867004	SAME_AS
1471000119103	1348210008	REPLACED_BY
147101003	169868009	SAME_AS
147102005	310491007	SAME_AS
147103000	310492000	SAME_AS
147104006	310493005	SAME_AS
147105007	310494004	SAME_AS
147106008	310538001	SAME_AS
147169004	169936002	SAME_AS
147170003	169937006	SAME_AS
147174007	442080007	REPLACED_BY
147175008	789612004	REPLACED_BY
147176009	169943008	SAME_AS
147177000	169944002	SAME_AS
147180004	169947009	SAME_AS
147181000	169948004	SAME_AS
147183002	169950007	SAME_AS
147189003	268585006	SAME_AS
147193009	169960003	SAME_AS
147194003	84457005	SAME_AS
147195002	169963001	SAME_AS
14721006	34801009	REPLACED_BY
147330000	302088004	REPLACED_BY
147332008	170100005	SAME_AS
147334009	170103007	SAME_AS
147335005	170104001	SAME_AS
147336006	170105000	SAME_AS
147339004	170108003	SAME_AS
147341003	170110001	SAME_AS
147342005	170111002	SAME_AS
147343000	170112009	SAME_AS
147347004	170116007	SAME_AS
147349001	170118008	SAME_AS
147350001	170119000	SAME_AS
147351002	170120006	SAME_AS
147352009	170121005	SAME_AS
147356007	170125001	SAME_AS
147358008	170127009	SAME_AS
147360005	170128004	SAME_AS
147361009	170129007	SAME_AS
147362002	170130002	SAME_AS
147366004	170134006	SAME_AS
147368003	170136008	SAME_AS
147369006	170137004	SAME_AS
147370007	170138009	SAME_AS
147371000119101	721603005	SAME_AS
147371006	170139001	SAME_AS
147375002	170143002	SAME_AS
147377005	170145009	SAME_AS
147378000	170146005	SAME_AS
147379008	170147001	SAME_AS
147380006	170148006	SAME_AS
147384002	170152006	SAME_AS
147386000	170154007	SAME_AS
147387009	170155008	SAME_AS
147388004	170156009	SAME_AS
147389007	170157000	SAME_AS
147393001	170161006	SAME_AS
147395008	170163009	SAME_AS
147396009	170164003	SAME_AS
147397000	170165002	SAME_AS
147398005	170166001	SAME_AS
147402001	170170009	SAME_AS
147404000	170172001	SAME_AS
147405004	170173006	SAME_AS
147406003	170174000	SAME_AS
147407007	170175004	SAME_AS
147411001	170179005	SAME_AS
147413003	170181007	SAME_AS
147414009	170182000	SAME_AS
147415005	170183005	SAME_AS
147416006	170184004	SAME_AS
147457004	170226006	SAME_AS
147458009	170227002	SAME_AS
147463008	170231008	SAME_AS
147488000	170256002	SAME_AS
147490004	170258001	SAME_AS
147491000	170259009	SAME_AS
147492007	170260004	SAME_AS
147493002	170261000	SAME_AS
147497001	170265009	SAME_AS
147499003	170267001	SAME_AS
147500007	170268006	SAME_AS
147501006	170269003	SAME_AS
147502004	170270002	SAME_AS
147506001	170274006	SAME_AS
147508000	170276008	SAME_AS
147509008	170277004	SAME_AS
147510003	170278009	SAME_AS
147511004	170279001	SAME_AS
147515008	170283001	SAME_AS
147517000	170285008	SAME_AS
147518005	170286009	SAME_AS
147519002	170287000	SAME_AS
147520008	170288005	SAME_AS
147524004	170292003	SAME_AS
147526002	170294002	SAME_AS
147527006	170295001	SAME_AS
147528001	170296000	SAME_AS
147529009	170297009	SAME_AS
147534008	170302007	SAME_AS
147536005	170305009	SAME_AS
147537001	170306005	SAME_AS
147538006	170307001	SAME_AS
147539003	170308006	SAME_AS
147600003	170358004	SAME_AS
147601004	170359007	SAME_AS
147679003	170428009	SAME_AS
147680000	170429001	SAME_AS
147681001	170430006	SAME_AS
147708003	268504008	SAME_AS
147711002	1222880007	REPLACED_BY
147713004	170461002	SAME_AS
147715006	444071008	REPLACED_BY
147727009	1296883003	REPLACED_BY
147728004	170475009	SAME_AS
147733000	150781000119103	REPLACED_BY
147734006	444071008	REPLACED_BY
147735007	66598005	SAME_AS
147736008	170483003	SAME_AS
147737004	170484009	SAME_AS
147738009	170485005	SAME_AS
147739001	170486006	SAME_AS
147740004	170487002	SAME_AS
147741000	170488007	SAME_AS
147742007	170489004	SAME_AS
147743002	170490008	SAME_AS
147744008	15927341000119106	REPLACED_BY
147745009	699433000	SAME_AS
147746005	170493005	SAME_AS
147747001	170494004	SAME_AS
147748006	170495003	SAME_AS
147749003	66598005	REPLACED_BY
147790000	723620004	REPLACED_BY
147791001	170537006	SAME_AS
147792008	170538001	SAME_AS
147793003	170539009	SAME_AS
147794009	170540006	SAME_AS
147795005	170541005	SAME_AS
147796006	170542003	SAME_AS
147797002	170543008	SAME_AS
147798007	170544002	SAME_AS
147799004	170545001	SAME_AS
147800000	170546000	SAME_AS
147801001	170547009	SAME_AS
147805005	170551006	SAME_AS
147808007	170554003	SAME_AS
147809004	170555002	SAME_AS
147810009	170556001	SAME_AS
147813006	170559008	SAME_AS
147814000	170560003	SAME_AS
147815004	170561004	SAME_AS
147817007	170563001	SAME_AS
147818002	170564007	SAME_AS
147819005	170565008	SAME_AS
147820004	170566009	SAME_AS
147821000	170567000	SAME_AS
147822007	170568005	SAME_AS
147829003	170575006	SAME_AS
147830008	170576007	SAME_AS
147831007	170577003	SAME_AS
147832000	170578008	SAME_AS
147833005	170579000	SAME_AS
147834004	170580002	SAME_AS
147837006	268510008	SAME_AS
147838001	170585007	SAME_AS
147840006	170587004	SAME_AS
147841005	170588009	SAME_AS
147844002	170593007	SAME_AS
147857005	170611001	SAME_AS
147858000	170612008	SAME_AS
147860003	170614009	SAME_AS
147863001	170617002	SAME_AS
147865008	170618007	SAME_AS
147866009	170619004	SAME_AS
147867000	170620005	SAME_AS
147868005	170621009	SAME_AS
147869002	170622002	SAME_AS
147870001	170624001	SAME_AS
147871002	170625000	SAME_AS
147872009	170626004	SAME_AS
147873004	170627008	SAME_AS
147874005	170628003	SAME_AS
147875006	170629006	SAME_AS
147876007	274411003	SAME_AS
147877003	170631002	SAME_AS
147878008	170635006	SAME_AS
147879000	170637003	SAME_AS
147880002	170638008	SAME_AS
147882005	170640003	SAME_AS
147885007	170647000	SAME_AS
147890005	708410006	SAME_AS
147892002	708358003	SAME_AS
147893007	170655007	SAME_AS
147894001	170658009	SAME_AS
147895000	170659001	SAME_AS
147896004	312454005	SAME_AS
147897008	312453004	SAME_AS
147899006	313149002	SAME_AS
147903004	170671007	SAME_AS
147904005	170672000	SAME_AS
147905006	170673005	SAME_AS
147906007	170674004	SAME_AS
147907003	170675003	SAME_AS
147914001	170681006	SAME_AS
147917008	170685002	SAME_AS
147918003	170686001	SAME_AS
147919006	170687005	SAME_AS
147920000	170688000	SAME_AS
147921001	170689008	SAME_AS
147928007	170696005	SAME_AS
147929004	170697001	SAME_AS
147930009	170698006	SAME_AS
147931008	170699003	SAME_AS
147932001	170700002	SAME_AS
14794005	191384005	SAME_AS
147941006	170709001	SAME_AS
147942004	170710006	SAME_AS
147943009	170711005	SAME_AS
147944003	170712003	SAME_AS
147945002	84757009	REPLACED_BY
147946001	314827004	SAME_AS
147947005	314828009	SAME_AS
147952000	170721002	SAME_AS
147953005	170722009	SAME_AS
147954004	170723004	SAME_AS
147955003	170724005	SAME_AS
147956002	170725006	SAME_AS
147958001	170727003	SAME_AS
147959009	45089002	SAME_AS
147960004	170728008	SAME_AS
147966005	170733007	SAME_AS
147967001	170734001	SAME_AS
147970002	170737008	SAME_AS
147971003	170738003	SAME_AS
147972005	170739006	SAME_AS
147978009	170745003	SAME_AS
147979001	170746002	SAME_AS
147980003	170747006	SAME_AS
147981004	170748001	SAME_AS
147983001	170752001	SAME_AS
147984007	170753006	SAME_AS
147985008	268517006	SAME_AS
147986009	170755004	SAME_AS
147987000	170756003	SAME_AS
147991005	170760000	SAME_AS
147992003	170761001	SAME_AS
147993008	170763003	SAME_AS
147997009	170771004	SAME_AS
148000001	170774007	SAME_AS
148001002	170775008	SAME_AS
148009000	170783002	SAME_AS
148010005	276177000	SAME_AS
148011009	170786005	SAME_AS
148012002	170787001	SAME_AS
148014001	170789003	SAME_AS
148015000	268520003	SAME_AS
148021001	170796001	SAME_AS
148022008	170797005	SAME_AS
148023003	170798000	SAME_AS
148024009	170799008	SAME_AS
148025005	170800007	SAME_AS
148028007	170803009	SAME_AS
148030009	170805002	SAME_AS
148031008	170806001	SAME_AS
148032001	170807005	SAME_AS
148037007	707132006	REPLACED_BY
148040007	170815008	SAME_AS
148041006	170816009	SAME_AS
148046001	170821007	SAME_AS
148047005	170822000	SAME_AS
148048000	170823005	SAME_AS
148049008	170824004	SAME_AS
148051007	170826002	SAME_AS
148056002	170831000	SAME_AS
148057006	170832007	SAME_AS
148058001	170833002	SAME_AS
148059009	170834008	SAME_AS
148064008	170839003	SAME_AS
148065009	170840001	SAME_AS
148067001	170841002	SAME_AS
148068006	170842009	SAME_AS
148069003	170843004	SAME_AS
148074006	170848008	SAME_AS
148075007	170849000	SAME_AS
148076008	170850000	SAME_AS
148077004	170851001	SAME_AS
148078009	170853003	SAME_AS
148079001	170854009	SAME_AS
148084007	170859004	SAME_AS
148085008	170860009	SAME_AS
148086009	170861008	SAME_AS
148087000	170862001	SAME_AS
148088005	170863006	SAME_AS
148093008	170868002	SAME_AS
148094002	170869005	SAME_AS
148095001	170870006	SAME_AS
148096000	170871005	SAME_AS
148097009	170872003	SAME_AS
148102007	170877009	SAME_AS
148103002	170878004	SAME_AS
148104008	170880005	SAME_AS
148105009	170881009	SAME_AS
148106005	170882002	SAME_AS
148113005	170890002	SAME_AS
148114004	170891003	SAME_AS
148115003	170892005	SAME_AS
148116002	170893000	SAME_AS
148117006	170894006	SAME_AS
148125008	170902003	SAME_AS
148126009	170903008	SAME_AS
148127000	170904002	SAME_AS
148132004	170909007	SAME_AS
148133009	170910002	SAME_AS
148134003	170911003	SAME_AS
148135002	170912005	SAME_AS
148140005	170917004	SAME_AS
148141009	170918009	SAME_AS
148142002	170919001	SAME_AS
148143007	170920007	SAME_AS
148148003	170925002	SAME_AS
148149006	170926001	SAME_AS
148151005	170928000	SAME_AS
148152003	170929008	SAME_AS
148153008	170930003	SAME_AS
148155001	170932006	SAME_AS
148156000	268528005	SAME_AS
148157009	268529002	SAME_AS
148158004	170935008	SAME_AS
148159007	170936009	SAME_AS
148160002	170937000	SAME_AS
148162005	170939002	SAME_AS
148163000	170940000	SAME_AS
148164006	170941001	SAME_AS
148165007	170932006	REPLACED_BY
148166008	170932006	REPLACED_BY
148168009	170932006	REPLACED_BY
148175005	21801002	SAME_AS
148178007	170954008	SAME_AS
148179004	170955009	SAME_AS
148180001	170956005	SAME_AS
148181002	170957001	SAME_AS
148182009	170958006	SAME_AS
148183004	170959003	SAME_AS
148184005	170960008	SAME_AS
148202000	170978003	SAME_AS
148204004	268532004	REPLACED_BY
148205003	170982001	SAME_AS
148206002	170983006	SAME_AS
148208001	170985004	SAME_AS
148209009	170986003	SAME_AS
148210004	170987007	SAME_AS
148211000	170988002	SAME_AS
148212007	170985004	REPLACED_BY
148213002	268532004	SAME_AS
148214008	170992009	SAME_AS
148215009	170993004	SAME_AS
148217001	170995006	SAME_AS
148218006	170996007	SAME_AS
148219003	170997003	SAME_AS
148220009	170998008	SAME_AS
148221008	268532004	REPLACED_BY
148249001	171024009	SAME_AS
148250001	47461006	SAME_AS
148258008	171035004	SAME_AS
148326000	171103002	SAME_AS
148327009	171104008	SAME_AS
148328004	171105009	SAME_AS
148333000	712875004	SAME_AS
148334006	171111007	SAME_AS
148335007	171112000	SAME_AS
14836003	403644004	SAME_AS
148373006	171152003	SAME_AS
148379005	1148678002	SAME_AS
148380008	171159007	SAME_AS
148382000	171161003	SAME_AS
148383005	171162005	SAME_AS
148385003	171164006	SAME_AS
148386002	171165007	SAME_AS
148387006	268544001	SAME_AS
148388001	171167004	SAME_AS
148389009	171168009	SAME_AS
148390000	171169001	SAME_AS
148391001	736595007	REPLACED_BY
148464004	171249001	SAME_AS
148466002	171251002	SAME_AS
148473007	171257003	SAME_AS
148475000	171259000	SAME_AS
148480009	171265000	SAME_AS
148481008	171266004	SAME_AS
148482001	171267008	SAME_AS
148483006	171268003	SAME_AS
148484000	171269006	SAME_AS
148485004	171270007	SAME_AS
148486003	171271006	SAME_AS
148487007	171272004	SAME_AS
148492009	171277005	SAME_AS
148493004	171278000	SAME_AS
148494005	171279008	SAME_AS
148495006	171280006	SAME_AS
148498008	171283008	SAME_AS
148499000	171284002	SAME_AS
148500009	171285001	SAME_AS
148501008	171286000	SAME_AS
148502001	4521000175102	SAME_AS
148503006	171288004	SAME_AS
148505004	171291004	SAME_AS
148506003	171292006	SAME_AS
148507007	171293001	SAME_AS
148509005	310839003	SAME_AS
148510000	310840001	SAME_AS
148511001	314768003	SAME_AS
148512008	314769006	SAME_AS
148514009	314936001	SAME_AS
148542006	712875004	REPLACED_BY
148552005	171338009	SAME_AS
148553000	171339001	SAME_AS
148555007	171341000	SAME_AS
148567009	171353001	SAME_AS
148697008	287201005	SAME_AS
148741002	287255009	SAME_AS
148746007	287253002	SAME_AS
148756006	274001002	SAME_AS
148759004	287260008	SAME_AS
148772003	287264004	SAME_AS
148815001	287238005	SAME_AS
148822009	287234007	SAME_AS
148826007	287231004	SAME_AS
14883001	268724009	REPLACED_BY
148908005	287414009	SAME_AS
148910007	287412008	SAME_AS
148917005	287408002	SAME_AS
148923000	265048009	SAME_AS
148928009	287403006	SAME_AS
148954001	287379008	SAME_AS
148955000	287378000	SAME_AS
14896000	95678007	REPLACED_BY
148973002	287385001	SAME_AS
148979003	287385001	REPLACED_BY
148983003	287388004	SAME_AS
149008004	287447000	SAME_AS
149009007	287446009	SAME_AS
149010002	287445008	SAME_AS
149030003	287455007	SAME_AS
149040000	287453000	SAME_AS
14904006	20610004	REPLACED_BY
149043003	307286004	SAME_AS
149061007	313322005	SAME_AS
149062000	313320002	SAME_AS
149072002	287418007	SAME_AS
149084000	313310007	SAME_AS
149101007	287436007	SAME_AS
149105003	287432009	SAME_AS
